plate_unique,plate_id,plate_well,rfu
plate_23,RFP_3_plate_1,H1,20.699
plate_23,RFP_3_plate_1,H2,9.871
plate_23,RFP_3_plate_1,H3,2.8
plate_23,RFP_3_plate_1,H4,2.408
plate_23,RFP_3_plate_1,H5,2.635
plate_23,RFP_3_plate_1,H6,2.327
plate_23,RFP_3_plate_1,H7,3.081
plate_23,RFP_3_plate_1,H8,2.615
plate_23,RFP_3_plate_1,H9,2.684
plate_23,RFP_3_plate_1,H10,2.428
plate_23,RFP_3_plate_1,H11,2.667
plate_23,RFP_3_plate_1,H12,3.022
